phibin,etabin,calib_factor
13, 18, 1.00935
13, 19, 0.977913
13, 20, 0.838425
13, 21, 0.852389
13, 22, 0.873737
13, 23, 0.892185
13, 24, 0.988213
13, 25, 1.04705
13, 26, 0.9048
13, 27, 0.970873
13, 28, 1.01509
13, 29, 0.985336
13, 30, 1.01715
13, 31, 0.937452
13, 32, 0.870875
13, 33, 0.782155
13, 34, 0.996378
13, 35, 0.993603
13, 36, 1.07724
13, 37, 0.977582
13, 38, 0.922571
13, 39, 0.974884
13, 40, 0.871772
13, 41, 0.989306
13, 42, 1.30476
13, 43, 1.01983
13, 44, 0.926009
13, 45, 0.983736
13, 46, 0.898514
13, 47, 0.837585
13, 48, 0.929991
13, 49, 0.868713
13, 50, 1.02987
13, 51, 1.1298
13, 52, 1.0393
13, 53, 1.15391
13, 54, 0.873391
13, 55, 0.888467
13, 56, 1.10484
13, 57, 1.16213
13, 58, 0.926831
13, 59, 0.961602
13, 60, 1.12654
13, 61, 1.20742
13, 62, 1.02419
13, 63, 1.0821
13, 64, 1.06734
13, 65, 1.09576
13, 66, 0.97599
13, 67, 1.02037
13, 68, 1.00863
13, 69, 1.00471
13, 70, 1.0906
13, 71, 1.04762
13, 72, 1.10118
13, 73, 1.09964
13, 74, 0.913089
13, 75, 0.905042
13, 76, 0.575977
13, 77, 0.926403
13, 78, 0.884658
13, 79, 0.916799
13, 80, 0.919839
13, 81, 1.0003
13, 82, 0.83995
13, 83, 0.863869
13, 84, 0.883908
13, 85, 0.891079
13, 86, 0.905225
13, 87, 0.89113
13, 88, 1.01438
13, 89, 0.949258
13, 90, 0.937466
13, 91, 0.947195
13, 92, 0.883185
13, 93, 0.936042
13, 94, 0.950063
13, 95, 0.994443
14, 0, 0.994471
14, 1, 0.703876
14, 2, 0.950849
14, 3, 0.891969
14, 4, 0.913348
14, 5, 0.966213
14, 6, 0.873661
14, 7, 0.938548
14, 8, 0.984119
14, 9, 1.03287
14, 10, 0.790142
14, 11, 0.926104
14, 12, 0.822602
14, 13, 0.797766
14, 14, 1.13229
14, 15, 1.13592
14, 16, 0.914338
14, 17, 0.947862
14, 18, 0.954134
14, 19, 0.925542
14, 20, 1.06944
14, 21, 1.08162
14, 22, 0.922295
14, 23, 0.800097
14, 24, 0.98324
14, 25, 0.92383
14, 26, 0.893269
14, 27, 0.886588
14, 28, 1.05209
14, 29, 0.900322
14, 30, 0.785948
14, 31, 0.819637
14, 32, 0.970383
14, 33, 0.902896
14, 34, 1.03415
14, 35, 0.987777
14, 36, 0.902864
14, 37, 0.857664
14, 38, 1.10886
14, 39, 1.04386
14, 40, 0.987449
14, 41, 0.829244
14, 42, 0.889452
14, 43, 0.932628
14, 44, 1.01752
14, 45, 0.782147
14, 46, 1.02232
14, 47, 0.849133
14, 48, 0.994494
14, 49, 0.751396
14, 50, 0.81726
14, 51, 1.01403
14, 52, 0.948923
14, 53, 0.854248
14, 54, 0.926889
14, 55, 0.971093
14, 56, 0.835437
14, 57, 0.912129
14, 58, 0.879968
14, 59, 0.891799
14, 60, 0.98125
14, 61, 0.995904
14, 62, 0.96209
14, 63, 0.952508
14, 64, 0.95804
14, 65, 1.0275
14, 66, 0.872351
14, 67, 0.917438
14, 68, 0.841229
14, 69, 0.89615
14, 70, 0.880754
14, 71, 0.89786
14, 72, 0.926255
14, 73, 0.893364
14, 74, 0.889952
14, 75, 0.909615
14, 76, 0.991623
14, 77, 1.0427
14, 78, 0.742104
14, 79, 0.77494
14, 80, 0.976961
14, 81, 0.802136
14, 82, 0.77975
14, 83, 0.81587
14, 84, 0.910806
14, 85, 0.880038
14, 86, 0.942983
14, 87, 0.93397
14, 88, 1.00413
14, 89, 0.942353
14, 90, 0.988893
14, 91, 0.969393
14, 92, 0.854902
14, 93, 0.839241
14, 94, 0.921119
14, 95, 0.8938
15, 0, 1.18067
15, 1, 1.67421
15, 2, 1.16076
15, 3, 1.24835
15, 4, 1.10969
15, 5, 1.14211
15, 6, 1.36507
15, 7, 1.19228
15, 8, 1.22354
15, 9, 1.21372
15, 10, 1.11166
15, 11, 1.03516
15, 12, 1.12545
15, 13, 1.06428
15, 14, 1.12218
15, 15, 1.23678
15, 16, 1.09151
15, 17, 1.00633
15, 18, 1.05659
15, 19, 0.942544
15, 20, 1.07503
15, 21, 1.1837
15, 22, 0.945493
15, 23, 1.10654
15, 24, 1.22266
15, 25, 1.28945
15, 26, 0.962807
15, 27, 0.998807
15, 28, 1.1048
15, 29, 1.0069
15, 30, 0.90349
15, 31, 0.886822
15, 32, 0.928897
15, 33, 0.996923
15, 34, 1.17645
15, 35, 1.03964
15, 36, 1.01519
15, 37, 0.942647
15, 38, 1.23544
15, 39, 1.10731
15, 40, 0.949901
15, 41, 1.03532
15, 42, 1.0278
15, 43, 1.06536
15, 44, 1.3429
15, 45, 1.30262
15, 46, 1.21845
15, 47, 0.909841
15, 48, 0.620297
15, 49, 1.05464
15, 50, 1.13806
15, 51, 1.21931
15, 52, 1.17674
15, 53, 1.06172
15, 54, 0.999035
15, 55, 1.11577
15, 56, 1.05836
15, 57, 1.13965
15, 58, 0.9262
15, 59, 0.949792
15, 60, 1.05859
15, 61, 1.09629
15, 62, 0.983383
15, 63, 1.05909
15, 64, 0.984953
15, 65, 1.09582
15, 66, 0.939533
15, 67, 0.856873
15, 68, 0.85117
15, 69, 0.819429
15, 70, 0.841341
15, 71, 0.968896
15, 72, 0.978359
15, 73, 1.04976
15, 74, 0.982448
15, 75, 1.04296
15, 76, 1.16138
15, 77, 1.15558
15, 78, 0.880906
15, 79, 0.89496
15, 80, 0.99086
15, 81, 0.966893
15, 82, 0.765793
15, 83, 0.904833
15, 84, 1.00456
15, 85, 1.00301
15, 86, 1.0956
15, 87, 1.11449
15, 88, 1.1087
15, 89, 1.03107
15, 90, 1.16047
15, 91, 1.09497
15, 92, 1.02276
15, 93, 0.915942
15, 94, 1.34942
15, 95, 0.982154
16, 0, 0.88834
16, 1, 1.30631
16, 2, 1.10725
16, 3, 1.15767
16, 4, 1.18502
16, 5, 1.22599
16, 6, 0.903042
16, 7, 0.966949
16, 8, 1.12237
16, 9, 1.18065
16, 10, 1.10393
16, 11, 1.11434
16, 12, 1.04741
16, 13, 0.971612
16, 14, 1.20265
16, 15, 1.23445
16, 16, 1.06512
16, 17, 0.892129
16, 18, 1.17079
16, 19, 1.04137
16, 20, 1.17311
16, 21, 1.1884
16, 22, 1.1091
16, 23, 1.1191
16, 24, 1.50924
16, 25, 1.32615
16, 26, 1.17483
16, 27, 1.08495
16, 28, 1.40063
16, 29, 1.32677
16, 30, 1.32855
16, 31, 1.32793
16, 32, 1.31119
16, 33, 1.15857
16, 34, 1.29605
16, 35, 1.13675
16, 36, 1.00393
16, 37, 0.9758
16, 38, 0.978734
16, 39, 0.876656
16, 40, 1.25075
16, 41, 1.20107
16, 42, 1.49573
16, 43, 1.40456
16, 44, 1.37726
16, 45, 1.27161
16, 46, 1.37407
16, 47, 0.859724
16, 48, 0.892606
16, 49, 1.6349
16, 50, 1.37704
16, 51, 1.46077
16, 52, 1.22289
16, 53, 1.42983
16, 54, 1.09877
16, 55, 1.09515
16, 56, 1.24344
16, 57, 1.21504
16, 58, 1.2704
16, 59, 1.31941
16, 60, 0.950189
16, 61, 1.17027
16, 62, 1.10754
16, 63, 1.29744
16, 64, 1.12286
16, 65, 1.20205
16, 66, 1.31536
16, 67, 1.3491
16, 68, 1.19078
16, 69, 1.13356
16, 70, 1.04478
16, 71, 1.25665
16, 72, 0.958218
16, 73, 0.816811
16, 74, 1.08977
16, 75, 1.1276
16, 76, 1.00971
16, 77, 1.03097
16, 78, 1.03369
16, 79, 1.18715
16, 80, 1.14336
16, 81, 1.14894
16, 82, 1.40231
16, 83, 1.29152
16, 84, 1.25003
16, 85, 1.42341
16, 86, 1.3182
16, 87, 1.22157
16, 88, 1.39472
16, 89, 1.51066
16, 90, 1.38047
16, 91, 1.27634
16, 92, 1.17736
16, 93, 1.23538
16, 94, 1.32074
16, 95, 1.23121
17, 0, 0.644366
17, 1, 0.901004
17, 2, 0.693406
17, 3, 0.890625
17, 4, 0.772393
17, 5, 1.05123
17, 6, 1.04123
17, 7, 0.73591
17, 8, 1.04178
17, 9, 0.937225
17, 10, 0.926541
17, 11, 0.974778
17, 12, 1.18544
17, 13, 0.95191
17, 14, 0.955748
17, 15, 0.871
17, 16, 1.01312
17, 17, 0.979464
17, 18, 1.04272
17, 19, 1.10872
17, 20, 1.1618
17, 21, 1.16878
17, 22, 1.05948
17, 23, 1.10731
17, 24, 1.30014
17, 25, 1.2081
17, 26, 1.0871
17, 27, 1.10847
17, 28, 1.15954
17, 29, 1.12671
17, 30, 1.14656
17, 31, 1.26769
17, 32, 1.19437
17, 33, 1.19942
17, 34, 1.10295
17, 35, 0.957627
17, 36, 1.04405
17, 37, 0.964217
17, 38, 0.915573
17, 39, 1.00737
17, 40, 1.02364
17, 41, 0.943791
17, 42, 1.16537
17, 43, 1.27388
17, 44, 1.14885
17, 45, 1.06743
17, 46, 1.11656
17, 47, 0.844847
17, 48, 1.11406
17, 49, 0.83964
17, 50, 1.03522
17, 51, 1.08768
17, 52, 0.941311
17, 53, 1.05692
17, 54, 1.06188
17, 55, 1.09472
17, 56, 1.09138
17, 57, 1.19307
17, 58, 1.02123
17, 59, 0.997672
17, 60, 0.898076
17, 61, 0.914418
17, 62, 1.02414
17, 63, 0.995809
17, 64, 1.03994
17, 65, 1.07166
17, 66, 1.11752
17, 67, 1.11309
17, 68, 0.963044
17, 69, 1.01734
17, 70, 1.06964
17, 71, 1.13382
17, 72, 0.884361
17, 73, 0.934682
17, 74, 1.02235
17, 75, 1.05577
17, 76, 0.986849
17, 77, 0.926699
17, 78, 0.990442
17, 79, 1.0371
17, 80, 1.01918
17, 81, 1.09138
17, 82, 1.12811
17, 83, 1.11204
17, 84, 1.03575
17, 85, 1.01937
17, 86, 1.07744
17, 87, 1.06532
17, 88, 1.07246
17, 89, 1.03354
17, 90, 1.04166
17, 91, 0.939501
17, 92, 0.923704
17, 93, 0.879884
17, 94, 0.932206
17, 95, 0.994519
18, 0, 0.851744
18, 1, 0.869948
18, 2, 0.799575
18, 3, 0.89509
18, 4, 1.04052
18, 5, 1.08135
18, 6, 0.956129
18, 7, 1.04174
18, 8, 1.02028
18, 9, 1.10005
18, 10, 0.980955
18, 11, 1.0043
18, 12, 1.08937
18, 13, 1.12155
18, 14, 1.07597
18, 15, 1.04583
18, 16, 1.08412
18, 17, 1.13072
18, 18, 0.993721
18, 19, 0.902361
18, 20, 1.03153
18, 21, 1.0471
18, 22, 1.09485
18, 23, 1.03838
18, 24, 1.2074
18, 25, 1.11758
18, 26, 1.07788
18, 27, 1.06665
18, 28, 0.978349
18, 29, 1.12906
18, 30, 0.89117
18, 31, 0.973602
18, 32, 0.943773
18, 33, 1.00642
18, 34, 1.07818
18, 35, 1.07481
18, 36, 1.08659
18, 37, 1.07253
18, 38, 1.07287
18, 39, 0.833358
18, 40, 1.01124
18, 41, 0.939004
18, 42, 1.02722
18, 43, 1.00465
18, 44, 1.11181
18, 45, 0.769286
18, 46, 1.17299
18, 47, 0.919966
18, 48, 0.895246
18, 49, 0.94411
18, 50, 1.10849
18, 51, 1.09156
18, 52, 0.999911
18, 53, 1.07828
18, 54, 1.04616
18, 55, 0.979563
18, 56, 1.0083
18, 57, 0.943978
18, 58, 0.992387
18, 59, 1.13924
18, 60, 0.914926
18, 61, 1.00078
18, 62, 1.02875
18, 63, 0.983208
18, 64, 1.02077
18, 65, 1.00135
18, 66, 1.01571
18, 67, 0.951172
18, 68, 0.995624
18, 69, 0.972704
18, 70, 1.00324
18, 71, 1.10394
18, 72, 0.974867
18, 73, 0.884471
18, 74, 0.951451
18, 75, 0.94043
18, 76, 0.978163
18, 77, 0.989774
18, 78, 0.968577
18, 79, 1.04559
18, 80, 1.04952
18, 81, 0.885985
18, 82, 0.974969
18, 83, 1.01682
18, 84, 1.0567
18, 85, 1.13902
18, 86, 1.08022
18, 87, 1.02009
18, 88, 1.08483
18, 89, 0.991032
18, 90, 1.02731
18, 91, 0.957016
18, 92, 1.03032
18, 93, 0.932362
18, 94, 0.845832
18, 95, 0.92789
19, 0, 0.755693
19, 1, 0.862884
19, 2, 0.903673
19, 3, 0.933738
19, 4, 0.992949
19, 5, 1.00443
19, 6, 1.02186
19, 7, 1.03436
19, 8, 1.05128
19, 9, 1.02243
19, 10, 1.04917
19, 11, 0.983033
19, 12, 1.01969
19, 13, 1.04174
19, 14, 0.828387
19, 15, 0.835564
19, 16, 1.10934
19, 17, 1.07071
19, 18, 0.909117
19, 19, 0.91797
19, 20, 1.02233
19, 21, 1.01405
19, 22, 0.928202
19, 23, 1.09024
19, 24, 1.16808
19, 25, 1.18993
19, 26, 1.15782
19, 27, 1.17913
19, 28, 1.07602
19, 29, 0.938912
19, 30, 1.05323
19, 31, 0.977598
19, 32, 0.901531
19, 33, 0.898328
19, 34, 1.12664
19, 35, 1.17172
19, 36, 1.15699
19, 37, 1.10794
19, 38, 1.06495
19, 39, 1.03299
19, 40, 0.853141
19, 41, 0.889226
19, 42, 1.06315
19, 43, 0.916238
19, 44, 1.09682
19, 45, 0.994694
19, 46, 1.10571
19, 47, 0.994571
19, 48, 0.804792
19, 49, 0.95297
19, 50, 1.16445
19, 51, 1.27511
19, 52, 1.00382
19, 53, 1.00781
19, 54, 1.09024
19, 55, 1.14976
19, 56, 1.01865
19, 57, 1.0516
19, 58, 1.03743
19, 59, 1.06051
19, 60, 0.899932
19, 61, 0.954118
19, 62, 1.07053
19, 63, 1.09995
19, 64, 1.05671
19, 65, 1.05253
19, 66, 0.996544
19, 67, 1.02246
19, 68, 1.02283
19, 69, 1.07513
19, 70, 0.948427
19, 71, 0.975156
19, 72, 0.931783
19, 73, 0.934802
19, 74, 1.02739
19, 75, 1.0059
19, 76, 1.0154
19, 77, 1.04288
19, 78, 1.02607
19, 79, 1.03382
19, 80, 1.05168
19, 81, 1.07371
19, 82, 1.02191
19, 83, 1.00112
19, 84, 1.04543
19, 85, 0.996014
19, 86, 1.06274
19, 87, 0.99185
19, 88, 1.02956
19, 89, 0.950566
19, 90, 0.997032
19, 91, 1.0364
19, 92, 0.996228
19, 93, 0.931243
19, 94, 0.986666
19, 95, 1.14179
20, 0, 0.825028
20, 1, 0.798912
20, 2, 0.829494
20, 3, 0.929196
20, 4, 1.41765
20, 5, 1.254
20, 6, 1.05825
20, 7, 1.08578
20, 8, 1.02626
20, 9, 1.06285
20, 10, 1.02632
20, 11, 1.02333
20, 12, 0.931017
20, 13, 0.814363
20, 14, 1.05792
20, 15, 1.11056
20, 16, 0.857736
20, 17, 0.751704
20, 18, 1.09246
20, 19, 1.04953
20, 20, 1.10706
20, 21, 1.12634
20, 22, 0.905701
20, 23, 0.897829
20, 24, 1.13713
20, 25, 1.0473
20, 26, 0.902533
20, 27, 0.784056
20, 28, 1.00445
20, 29, 1.07695
20, 30, 1.05408
20, 31, 1.23525
20, 32, 0.971772
20, 33, 0.958967
20, 34, 1.07431
20, 35, 1.04907
20, 36, 1.07747
20, 37, 1.04137
20, 38, 0.932735
20, 39, 0.986989
20, 40, 1.15219
20, 41, 1.06952
20, 42, 1.05968
20, 43, 1.08823
20, 44, 1.1257
20, 45, 1.10737
20, 46, 0.977973
20, 47, 0.908087
20, 48, 0.862705
20, 49, 0.965607
20, 50, 1.17251
20, 51, 1.23801
20, 52, 1.06188
20, 53, 1.2346
20, 54, 0.933258
20, 55, 1.01246
20, 56, 1.13969
20, 57, 1.14063
20, 58, 1.12457
20, 59, 1.20128
20, 60, 0.988115
20, 61, 1.07464
20, 62, 0.877348
20, 63, 0.902088
20, 64, 0.970077
20, 65, 1.056
20, 66, 1.07831
20, 67, 1.01087
20, 68, 1.12175
20, 69, 1.15885
20, 70, 0.941259
20, 71, 0.943515
20, 72, 1.05206
20, 73, 0.987472
20, 74, 1.06148
20, 75, 1.05337
20, 76, 0.996966
20, 77, 1.05594
20, 78, 0.923438
20, 79, 0.985436
20, 80, 1.13775
20, 81, 0.96585
20, 82, 1.12618
20, 83, 1.06504
20, 84, 1.10328
20, 85, 1.33978
20, 86, 1.10573
20, 87, 1.03195
20, 88, 1.03293
20, 89, 1.02539
20, 90, 1.04508
20, 91, 1.05893
20, 92, 1.03332
20, 93, 1.00898
20, 94, 0.955101
20, 95, 0.640205
21, 0, 0.994592
21, 1, 1.03241
21, 2, 0.91058
21, 3, 0.920368
21, 4, 1.47151
21, 5, 1.52703
21, 6, 1.11067
21, 7, 1.07729
21, 8, 0.981809
21, 9, 1.04289
21, 10, 1.09124
21, 11, 0.976807
21, 12, 1.12572
21, 13, 0.997384
21, 14, 0.812659
21, 15, 1.04731
21, 16, 0.853785
21, 17, 0.934314
21, 18, 1.21681
21, 19, 1.13831
21, 20, 1.11039
21, 21, 1.1953
21, 22, 0.957866
21, 23, 1.04848
21, 24, 1.02616
21, 25, 1.02019
21, 26, 0.946493
21, 27, 0.77247
21, 28, 1.09129
21, 29, 0.971716
21, 30, 1.25931
21, 31, 1.12713
21, 32, 0.990227
21, 33, 1.08842
21, 34, 1.06829
21, 35, 1.02754
21, 36, 1.12486
21, 37, 1.09028
21, 38, 1.03514
21, 39, 0.929404
21, 40, 0.92141
21, 41, 1.02917
21, 42, 1.21044
21, 43, 1.06157
21, 44, 1.37768
21, 45, 1.1776
21, 46, 0.989396
21, 47, 0.620479
21, 48, 0.747316
21, 49, 0.968341
21, 50, 0.948274
21, 51, 1.22435
21, 52, 1.10989
21, 53, 1.18449
21, 54, 1.00857
21, 55, 1.06209
21, 56, 1.1101
21, 57, 1.15047
21, 58, 1.04265
21, 59, 1.04518
21, 60, 1.00957
21, 61, 1.05309
21, 62, 0.908859
21, 63, 1.08066
21, 64, 0.921545
21, 65, 1.00886
21, 66, 1.03642
21, 67, 1.06132
21, 68, 1.14275
21, 69, 1.15223
21, 70, 0.857725
21, 71, 0.960602
21, 72, 1.05641
21, 73, 1.0526
21, 74, 1.06645
21, 75, 1.10001
21, 76, 0.984353
21, 77, 1.00266
21, 78, 1.01688
21, 79, 1.1246
21, 80, 1.10593
21, 81, 1.61676
21, 82, 1.10122
21, 83, 1.08194
21, 84, 1.01272
21, 85, 0.979243
21, 86, 1.09513
21, 87, 1.06687
21, 88, 1.05358
21, 89, 1.00986
21, 90, 1.03032
21, 91, 0.962408
21, 92, 1.03019
21, 93, 0.972341
21, 94, 0.951044
21, 95, 1.08317
22, 0, 0.617501
22, 1, 0.947566
22, 2, 0.837884
22, 3, 0.866029
22, 4, 1.1176
22, 5, 1.20446
22, 6, 1.59879
22, 7, 1.65675
22, 8, 0.965006
22, 9, 1.01217
22, 10, 0.989154
22, 11, 1.1203
22, 12, 0.979957
22, 13, 1.07951
22, 14, 1.11787
22, 15, 1.11373
22, 16, 0.988966
22, 17, 0.956117
22, 18, 1.06986
22, 19, 0.938192
22, 20, 1.1805
22, 21, 1.18903
22, 22, 1.017
22, 23, 1.19554
22, 24, 1.11161
22, 25, 1.07535
22, 26, 1.10494
22, 27, 1.04509
22, 28, 1.2021
22, 29, 1.05091
22, 30, 1.13955
22, 31, 1.11425
22, 32, 1.21987
22, 33, 1.15975
22, 34, 1.15154
22, 35, 1.06
22, 36, 1.14137
22, 37, 1.05871
22, 38, 1.0008
22, 39, 1.00481
22, 40, 0.963424
22, 41, 0.911653
22, 42, 1.09923
22, 43, 1.07326
22, 44, 1.16801
22, 45, 0.976174
22, 46, 1.02271
22, 47, 1.04695
22, 48, 0.737729
22, 49, 0.752539
22, 50, 0.931607
22, 51, 1.18127
22, 52, 0.845558
22, 53, 0.863042
22, 54, 1.14817
22, 55, 1.10624
22, 56, 0.992741
22, 57, 1.07791
22, 58, 0.927132
22, 59, 0.929463
22, 60, 1.02048
22, 61, 1.01265
22, 62, 0.912174
22, 63, 0.901311
22, 64, 1.02363
22, 65, 1.0275
22, 66, 1.11957
22, 67, 1.09866
22, 68, 0.999241
22, 69, 1.10311
22, 70, 0.976205
22, 71, 0.982428
22, 72, 1.04725
22, 73, 0.876843
22, 74, 1.09586
22, 75, 0.988467
22, 76, 1.05955
22, 77, 1.04512
22, 78, 0.998554
22, 79, 1.06322
22, 80, 1.12296
22, 81, 0.927835
22, 82, 1.01672
22, 83, 1.23
22, 84, 1.06808
22, 85, 1.0194
22, 86, 1.17557
22, 87, 1.05442
22, 88, 1.06223
22, 89, 1.03496
22, 90, 1.00067
22, 91, 0.972222
22, 92, 0.944962
22, 93, 0.820525
22, 94, 1.00075
22, 95, 0.847711
23, 0, 0.603147
23, 1, 1.41415
23, 2, 0.930576
23, 3, 1.16606
23, 4, 0.994683
23, 5, 1.3699
23, 6, 0.994648
23, 7, 0.994602
23, 8, 1.22607
23, 9, 1.19607
23, 10, 1.31949
23, 11, 1.18517
23, 12, 1.25273
23, 13, 1.2728
23, 14, 1.22372
23, 15, 1.25161
23, 16, 1.16637
23, 17, 1.12562
23, 18, 1.02861
23, 19, 1.05601
23, 20, 1.37072
23, 21, 1.42894
23, 22, 0.775286
23, 23, 1.36105
23, 24, 1.34764
23, 25, 1.22027
23, 26, 1.22404
23, 27, 1.29528
23, 28, 1.3488
23, 29, 1.16257
23, 30, 1.10467
23, 31, 1.37538
23, 32, 1.20065
23, 33, 1.42204
23, 34, 1.22397
23, 35, 1.14941
23, 36, 1.30526
23, 37, 1.24619
23, 38, 1.21705
23, 39, 1.27273
23, 40, 1.03081
23, 41, 1.14546
23, 42, 1.45487
23, 43, 1.25821
23, 44, 1.56045
23, 45, 1.42506
23, 46, 1.17094
23, 47, 0.947204
23, 48, 1.13186
23, 49, 1.25341
23, 50, 1.23046
23, 51, 1.2313
23, 52, 1.11874
23, 53, 0.921079
23, 54, 1.27683
23, 55, 1.30218
23, 56, 1.16772
23, 57, 1.25699
23, 58, 1.11364
23, 59, 1.12966
23, 60, 1.12791
23, 61, 1.08564
23, 62, 1.08077
23, 63, 1.11425
23, 64, 1.17238
23, 65, 1.16406
23, 66, 1.14954
23, 67, 1.13353
23, 68, 1.14817
23, 69, 1.12213
23, 70, 1.068
23, 71, 1.06296
23, 72, 1.11566
23, 73, 1.10002
23, 74, 1.1364
23, 75, 1.15391
23, 76, 1.17389
23, 77, 1.1779
23, 78, 1.12137
23, 79, 1.09655
23, 80, 1.29131
23, 81, 1.41222
23, 82, 1.06912
23, 83, 1.03524
23, 84, 1.19622
23, 85, 1.19654
23, 86, 1.22788
23, 87, 1.17543
23, 88, 1.18032
23, 89, 1.14151
23, 90, 1.22358
23, 91, 1.13465
23, 92, 1.15999
23, 93, 1.1476
23, 94, 1.43101
23, 95, 1.18492
24, 0, 0.994568
24, 1, 0.994536
24, 2, 1.57892
24, 3, 1.59093
24, 4, 1.43045
24, 5, 1.5053
24, 6, 1.28139
24, 7, 1.3976
24, 8, 1.00957
24, 9, 1.13343
24, 10, 0.780263
24, 11, 0.802011
24, 12, 1.20706
24, 13, 1.18747
24, 14, 1.66036
24, 15, 1.51166
24, 16, 0.98812
24, 17, 0.931088
24, 18, 0.957147
24, 19, 0.818087
24, 20, 0.926567
24, 21, 0.925674
24, 22, 1.17352
24, 23, 1.13745
24, 24, 1.28289
24, 25, 1.00007
24, 26, 0.857811
24, 27, 0.920227
24, 28, 1.09832
24, 29, 0.864054
24, 30, 1.1709
24, 31, 0.995662
24, 32, 0.599025
24, 33, 0.861139
24, 34, 1.03592
24, 35, 0.85108
24, 36, 0.969008
24, 37, 0.888069
24, 38, 0.977555
24, 39, 1.02122
24, 40, 0.993907
24, 41, 0.966681
24, 42, 1.13341
24, 43, 1.17765
24, 44, 1.27128
24, 45, 1.24139
24, 46, 0.925421
24, 47, 1.48037
24, 48, 1.65417
24, 49, 0.965126
24, 50, 1.17175
24, 51, 1.2874
24, 52, 1.11438
24, 53, 1.26035
24, 54, 0.847782
24, 55, 0.839949
24, 56, 0.858171
24, 57, 0.732782
24, 58, 0.661165
24, 59, 0.845252
24, 60, 0.877227
24, 61, 0.93045
24, 62, 0.757877
24, 63, 0.854781
24, 64, 0.856781
24, 65, 0.841249
24, 66, 0.885931
24, 67, 0.944469
24, 68, 0.990565
24, 69, 1.02236
24, 70, 1.01042
24, 71, 1.25393
24, 72, 1.02146
24, 73, 0.596083
24, 74, 1.34854
24, 75, 1.28164
24, 76, 1.29719
24, 77, 1.34685
24, 78, 1.4058
24, 79, 1.41424
24, 80, 1.33387
24, 81, 1.30621
24, 82, 1.37479
24, 83, 1.56165
24, 84, 1.46649
24, 85, 0.994486
24, 86, 1.53093
24, 87, 1.52344
24, 88, 1.46925
24, 89, 0.994454
24, 90, 1.37911
24, 91, 1.35479
24, 92, 1.4942
24, 93, 1.44301
24, 94, 1.41268
24, 95, 0.770253
25, 0, 0.76694
25, 1, 0.994411
25, 2, 1.22838
25, 3, 1.32649
25, 4, 1.16024
25, 5, 1.21796
25, 6, 1.1939
25, 7, 1.22166
25, 8, 1.01351
25, 9, 1.02912
25, 10, 0.8428
25, 11, 0.707081
25, 12, 1.10012
25, 13, 0.989787
25, 14, 0.886701
25, 15, 1.33167
25, 16, 0.896759
25, 17, 0.832358
25, 18, 0.955348
25, 19, 0.832877
25, 20, 0.963451
25, 21, 0.995408
25, 22, 0.999398
25, 23, 1.00961
25, 24, 0.942132
25, 25, 1.14362
25, 26, 1.02616
25, 27, 1.01143
25, 28, 0.887206
25, 29, 1.10029
25, 30, 1.0013
25, 31, 1.06221
25, 32, 0.891113
25, 33, 0.98747
25, 34, 1.02629
25, 35, 1.0544
25, 36, 1.02455
25, 37, 1.06263
25, 38, 0.967494
25, 39, 1.01318
25, 40, 0.805153
25, 41, 0.93266
25, 42, 1.14074
25, 43, 1.05624
25, 44, 0.958615
25, 45, 0.983995
25, 46, 0.795208
25, 47, 0.653609
25, 48, 1.20662
25, 49, 0.969237
25, 50, 0.99569
25, 51, 1.0654
25, 52, 1.13394
25, 53, 1.15861
25, 54, 0.824801
25, 55, 0.833594
25, 56, 0.869166
25, 57, 0.865449
25, 58, 0.907327
25, 59, 0.882754
25, 60, 1.05276
25, 61, 0.959921
25, 62, 0.932554
25, 63, 0.875991
25, 64, 0.86023
25, 65, 1.03716
25, 66, 0.830645
25, 67, 0.830797
25, 68, 0.885132
25, 69, 0.838303
25, 70, 0.87474
25, 71, 0.938172
25, 72, 0.990132
25, 73, 0.876435
25, 74, 1.19852
25, 75, 1.17487
25, 76, 1.1
25, 77, 1.05758
25, 78, 1.16788
25, 79, 1.11347
25, 80, 1.12688
25, 81, 1.03327
25, 82, 0.98841
25, 83, 1.03478
25, 84, 1.10064
25, 85, 1.10154
25, 86, 1.30761
25, 87, 1.21664
25, 88, 1.10853
25, 89, 1.11773
25, 90, 1.06092
25, 91, 1.09468
25, 92, 1.14544
25, 93, 1.08779
25, 94, 0.769894
25, 95, 0.984275
26, 0, 0.771506
26, 1, 0.864394
26, 2, 1.02484
26, 3, 1.0798
26, 4, 0.909914
26, 5, 1.09684
26, 6, 1.0901
26, 7, 1.19198
26, 8, 0.852754
26, 9, 0.92682
26, 10, 1.47998
26, 11, 1.57689
26, 12, 0.876325
26, 13, 0.988847
26, 14, 0.940778
26, 15, 0.940284
26, 16, 1.01677
26, 17, 1.01632
26, 18, 0.919047
26, 19, 0.958385
26, 20, 1.03962
26, 21, 0.966172
26, 22, 0.957063
26, 23, 0.967988
26, 24, 0.795351
26, 25, 0.803567
26, 26, 1.11248
26, 27, 1.09525
26, 28, 0.919978
26, 29, 1.04534
26, 30, 0.991462
26, 31, 1.0355
26, 32, 1.05503
26, 33, 1.00224
26, 34, 0.95736
26, 35, 1.09952
26, 36, 0.802132
26, 37, 0.73874
26, 38, 1.00446
26, 39, 0.958155
26, 40, 0.749821
26, 41, 0.856744
